ORDEN,ID,Fuente,PERIODO,COMISARIA,FECHA,HORA,TIPO_COLISION,TIPO_HECHO,LUGAR_DEL_HECHO,DIRECCION_NORMALIZADA,TIPO_DE_CALLE,Dirección Normalizada (ArcGIS),Calle,Altura,Cruce,Código de Calle,Código de Cruce,Geocodificación,Franja horaria,Día de la semana,Semestre,repetido,Franja etaria acusado,Franja etaria victima
5612,7612,POLICIA FEDERAL 2015,JULIO,28,25/07/2015,9:00:00 PM,VEHICULO - MOTO,COLISION,ENTRE RIOS Y CASEROS,ENTRE RIOS AV. y CASEROS AV.,AVENIDA,ENTRE RIOS AV. & CASEROS AV.,ENTRE RIOS AV.,0,CASEROS AV.,5061,3085,POINT(106688.7265625 99459.109375),1,Saturday,1,0,999,4
5540,7613,POLICIA FEDERAL 2015,JULIO,21,25/07/2015,7:00:00 PM,BICICLETA - PEATON,ATROPELLO,GORRITI & FRANCISCO ACUNA DE FIGUEROA,"GORRITI y ACUÑA DE FIGUEROA, FRANCISCO",CALLE,"GORRITI & ACUÑA DE FIGUEROA, FRANCISCO",GORRITI,0,"ACUÑA DE FIGUEROA, FRANCISCO",7072,1008,POINT(103852.859375 103760.3359375),0,Saturday,1,0,0,6
5893,7614,POLICIA FEDERAL 2015,JULIO,34,25/07/2015,12:35:00 AM,VEHICULO - MOTO,COLISION,LESIONES 94,,CALLE,,,,,,,,1,Saturday,1,0,0,2
6059,7615,POLICIA FEDERAL 2015,JULIO,49,25/07/2015,7:30:00 PM,VEHICULO - BICICLETA,COLISION,MACHAIN E IBERA,MACHAIN e IBERA,CALLE,MACHAIN & IBERA,MACHAIN,0,IBERA,13003,9004,POINT(98116.171875 107267.7109375),0,Saturday,1,0,0,3
6153,7616,POLICIA FEDERAL 2015,JULIO,44,25/07/2015,5:30:00 PM,VEHICULO - VEHICULO,COLISION,RUIZ DE LOS LLANOS & MIRANDA,RUIZ DE LOS LLANOS y MIRANDA,CALLE,RUIZ DE LOS LLANOS & MIRANDA,RUIZ DE LOS LLANOS,0,MIRANDA,19092,13088,POINT(95291.046875 99827.6171875),0,Saturday,1,0,2,3
6786,7617,POLICIA FEDERAL 2015,AGOSTO,38,25/08/2015,9:00:00 PM,VEHICULO - VEHICULO,COLISION,2662 YERBAL,YERBAL 2662,CALLE,2662 YERBAL,YERBAL,2662,0,26003,0,POINT(99660.1803924 100067.490755),1,Tuesday,1,0,2,3
6950,7618,POLICIA FEDERAL 2015,AGOSTO,49,25/08/2015,7:40:00 PM,VEHICULO - MOTO,COLISION,4500 AVDA GRAL PAZ COLECTORA,"PAZ, GRAL. AV. 4500",AVENIDA,"4500 PAZ, GRAL. AV.","PAZ, GRAL. AV.",4500,0,17041,0,POINT(96067.0582625 107250.1389),0,Tuesday,1,0,0,2
6787,7619,POLICIA FEDERAL 2015,AGOSTO,38,25/08/2015,11:25:00 PM,VEHICULO - VEHICULO,COLISION,6262 AVDA RIVADAVIA,RIVADAVIA AV. 6262,AVENIDA,6262 RIVADAVIA AV.,RIVADAVIA AV.,6262,0,19046,0,POINT(100779.795484 100360.953001),1,Tuesday,1,0,0,8
6709,7620,POLICIA FEDERAL 2015,AGOSTO,11,25/08/2015,2:40:00 PM,VEHICULO - MOTO,COLISION,AV. A. GALLARDO Y VERA,"GALLARDO, ANGEL AV. y VERA",AVENIDA,"GALLARDO, ANGEL AV. & VERA","GALLARDO, ANGEL AV.",0,VERA,7016,23036,POINT(102699.8828125 102920.96875),0,Tuesday,1,0,2,3
6247,7621,POLICIA FEDERAL 2015,AGOSTO,4,25/08/2015,7:35:00 AM,VEHICULO - VEHICULO,COLISION,AV. DE MAYO Y SANTIAGO DEL ESTERO,DE MAYO AV. y SANTIAGO DEL ESTERO,AVENIDA,DE MAYO AV. & SANTIAGO DEL ESTERO,DE MAYO AV.,0,SANTIAGO DEL ESTERO,4064,20066,POINT(107196.234375 102213.9140625),0,Tuesday,1,0,2,3
7094,7622,POLICIA FEDERAL 2015,AGOSTO,48,25/08/2015,12:08:00 PM,VEHICULO - VEHICULO,COLISION,AV. EUGENIO GARZON Y FONROUGE,"GARZON, EUGENIO, GRAL. AV. y FONROUGE",AVENIDA,"GARZON, EUGENIO, GRAL. AV. & FONROUGE","GARZON, EUGENIO, GRAL. AV.",0,FONROUGE,7038,6037,POINT(97318.9765625 96889.96875),0,Tuesday,1,0,0,2
6599,7623,POLICIA FEDERAL 2015,AGOSTO,27,25/08/2015,7:04:00 PM,VEHICULO - VEHICULO,COLISION,AV.JUAN B. JUSTO Y PADILLA,"JUSTO, JUAN B. AV. y PADILLA",AVENIDA,"JUSTO, JUAN B. AV. & PADILLA","JUSTO, JUAN B. AV.",0,PADILLA,10018,17003,POINT(101532.247755512 103652.546695357),0,Tuesday,1,0,2,3
6457,7624,POLICIA FEDERAL 2015,AGOSTO,23,25/08/2015,9:35:00 AM,VEHICULO - PEATON,ATROPELLO,AV.SARMIENTO 3900 V/P,SARMIENTO AV. 3900,AVENIDA,3900 SARMIENTO AV.,SARMIENTO AV.,3900,0,20075,0,POINT(104663.648991 106333.866992),0,Tuesday,1,0,1,6
6986,7625,POLICIA FEDERAL 2015,AGOSTO,40,25/08/2015,3:30:00 AM,VEHICULO - MOTO,COLISION,AVDA EVA PERON & LAGUNA,"PERON, EVA AV. y LAGUNA",AVENIDA,"PERON, EVA AV. & LAGUNA","PERON, EVA AV.",0,LAGUNA,4056,12031,POINT(99499.8984375 97879.3515625),1,Tuesday,1,0,2,3
7018,7626,POLICIA FEDERAL 2015,AGOSTO,42,25/08/2015,6:45:00 PM,SIN DATOS,SIN DATOS,AVDA GRAL PAZ COLECTORA & AVDA DE LOS CORRALES,"PAZ, GRAL. AV. y DE LOS CORRALES AV.",AVENIDA,"PAZ, GRAL. AV. & DE LOS CORRALES AV.","PAZ, GRAL. AV.",0,DE LOS CORRALES AV.,17041,4044,POINT(95896.2578125 95577.5546875),0,Tuesday,1,0,999,2
6948,7627,POLICIA FEDERAL 2015,AGOSTO,49,25/08/2015,2:50:00 PM,VEHICULO - MOTO,COLISION,AVDA GRAL PAZ COLECTORA & AVDA DR RICARDO BALBIN,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",AVENIDA,"PAZ, GRAL. AV. & BALBIN, RICARDO, DR. AV.","PAZ, GRAL. AV.",0,"BALBIN, RICARDO, DR. AV.",17041,4053,POINT(96666.3984375 108707.859375),0,Tuesday,1,0,2,2
6904,7628,POLICIA FEDERAL 2015,AGOSTO,45,25/08/2015,7:10:00 AM,VEHICULO - PEATON,ATROPELLO,BAIGORRIA Y SEGUROLA,BAIGORRIA y SEGUROLA AV.,AVENIDA,BAIGORRIA & SEGUROLA AV.,BAIGORRIA,0,SEGUROLA AV.,2010,20088,POINT(95986.984375 101783.1953125),0,Tuesday,1,0,2,5
6262,7629,POLICIA FEDERAL 2015,AGOSTO,22,25/08/2015,11:00:00 AM,VEHICULO - MOTO,COLISION,BLVD AZUCENA VILLAFLOR & AVDA DE LOS ITALIANOS,"VILLAFLOR, AZUCENA y DE LOS ITALIANOS AV.",AVENIDA,"VILLAFLOR, AZUCENA & DE LOS ITALIANOS AV.","VILLAFLOR, AZUCENA",0,DE LOS ITALIANOS AV.,23484,4046,POINT(109545.049723506 101999.273268982),0,Tuesday,1,0,2,4
6490,7630,POLICIA FEDERAL 2015,AGOSTO,16,25/08/2015,12:30:00 PM,SIN DATOS,SIN DATOS,BRASIL Y BDO DE IRIGOYEN,"BRASIL e IRIGOYEN, BERNARDO DE",CALLE,"BRASIL & IRIGOYEN, BERNARDO DE",BRASIL,0,"IRIGOYEN, BERNARDO DE",2111,9019,POINT(107776.7421875 100194.3515625),0,Tuesday,1,0,0,5
6874,7631,POLICIA FEDERAL 2015,AGOSTO,43,25/08/2015,9:00:00 PM,VEHICULO - MOTO,COLISION,CARRASCO Y BOGOTA,CARRASCO AV. y BOGOTA,AVENIDA,CARRASCO AV. & BOGOTA,CARRASCO AV.,0,BOGOTA,3077,2090,POINT(97612.8125 99487.5078125),1,Tuesday,1,0,2,4
6873,7632,POLICIA FEDERAL 2015,AGOSTO,43,25/08/2015,7:35:00 PM,VEHICULO - MOTO,COLISION,CARRASDCO Y OLIVIERI,CARRASCO AV. y OLIVIERI,AVENIDA,CARRASCO AV. & OLIVIERI,CARRASCO AV.,0,OLIVIERI,3077,16018,POINT(97345.2578125 99743.234375),0,Tuesday,1,0,2,2
6377,7633,POLICIA FEDERAL 2015,AGOSTO,20,25/08/2015,3:00:00 PM,VEHICULO - VEHICULO,COLISION,EE.UU Y SANCHEZ DE LORIA ,ESTADOS UNIDOS y SANCHEZ DE LORIA,CALLE,ESTADOS UNIDOS & SANCHEZ DE LORIA,ESTADOS UNIDOS,0,SANCHEZ DE LORIA,5087,12137,POINT(104664.4453125 100818.28125),0,Tuesday,1,0,2,3
6742,7634,POLICIA FEDERAL 2015,AGOSTO,13,25/08/2015,9:35:00 PM,VEHICULO - MOTO,COLISION,LESIONES 94 CP,,CALLE,,,,,,,,1,Tuesday,1,0,0,3
6530,7635,POLICIA FEDERAL 2015,AGOSTO,28,25/08/2015,3:40:00 PM,VEHICULO - MOTO,COLISION,LUZURIAGA Y MIRAVE,LUZURIAGA y MIRAVE,CALLE,LUZURIAGA & MIRAVE,LUZURIAGA,0,MIRAVE,12157,13089,POINT(106884.8515625 98602.921875),0,Tuesday,1,0,0,8
6531,7635,POLICIA FEDERAL 2015,AGOSTO,28,25/08/2015,3:40:00 PM,VEHICULO - MOTO,COLISION,LUZURIAGA Y MIRAVE,LUZURIAGA y MIRAVE,CALLE,LUZURIAGA & MIRAVE,LUZURIAGA,0,MIRAVE,12157,13089,POINT(106884.8515625 98602.921875),0,Tuesday,1,1,2,3
7306,7636,POLICIA FEDERAL 2015,SEPTIEMBRE,18,25/09/2015,10:45:00 AM,VEHICULO - VEHICULO,COLISION,1551 AVDA SAN JUAN,SAN JUAN AV. 1551,AVENIDA,1551 SAN JUAN AV.,SAN JUAN AV.,1551,0,20040,0,POINT(106912.546839 100756.485255),0,Friday,1,0,2,3
7247,7637,POLICIA FEDERAL 2015,SEPTIEMBRE,7,25/09/2015,12:00:00 PM,VEHICULO - VEHICULO,COLISION,161 AVDA PUEYRREDON,PUEYRREDON AV. 161,AVENIDA,161 PUEYRREDON AV.,PUEYRREDON AV.,161,0,17132,0,POINT(105257.176527 102341.489187),0,Friday,1,0,2,3
7285,7638,POLICIA FEDERAL 2015,SEPTIEMBRE,9,25/09/2015,3:00:00 PM,VEHICULO - PEATON,ATROPELLO,3858 AVDA DIAZ VELEZ,DIAZ VELEZ AV. 3858,AVENIDA,3858 DIAZ VELEZ AV.,DIAZ VELEZ AV.,3858,0,4074,0,POINT(103895.967193 102287.724867),0,Friday,1,0,2,6
7175,7639,POLICIA FEDERAL 2015,SEPTIEMBRE,14,25/09/2015,3:00:00 PM,VEHICULO - VEHICULO,COLISION,AV. PASEO COLON Y HUMBERTO 1º,PASEO COLON AV. y HUMBERTO 1°,AVENIDA,PASEO COLON AV. & HUMBERTO 1°,PASEO COLON AV.,,HUMBERTO 1°,17028,8035,POINT(108700.015625 100958.0390625),0,Friday,1,0,999,3
7218,7640,POLICIA FEDERAL 2015,SEPTIEMBRE,5,25/09/2015,9:50:00 AM,VEHICULO - BICICLETA,COLISION,AV.CALLAO 220,CALLAO AV. 220,AVENIDA,220 CALLAO AV.,CALLAO AV.,220,0,3030,0,POINT(106518.544601 102523.208233),0,Friday,1,0,1,2
7525,7641,POLICIA FEDERAL 2015,SEPTIEMBRE,25,25/09/2015,6:25:00 PM,VEHICULO - PEATON,ATROPELLO,AVDA CORDOBA & LAVALLEJA,CORDOBA AV. y LAVALLEJA,AVENIDA,CORDOBA AV. & LAVALLEJA,CORDOBA AV.,0,LAVALLEJA,3165,12090,POINT(103327.734375 103671.8125),0,Friday,1,0,2,5
7268,7642,POLICIA FEDERAL 2015,SEPTIEMBRE,8,25/09/2015,1:00:00 PM,MOTO - PEATON,ATROPELLO,AVDA INDEPENDENCIA Y CATAMARCA,INDEPENDENCIA AV. y CATAMARCA,AVENIDA,INDEPENDENCIA AV. & CATAMARCA,INDEPENDENCIA AV.,0,CATAMARCA,9010,3100,POINT(105343.3984375 101120.640625),0,Friday,1,0,1,5
7733,7643,POLICIA FEDERAL 2015,SEPTIEMBRE,38,25/09/2015,2:10:00 PM,VEHICULO - MOTO,COLISION,AVDA RIVADAVIA & BOLIVIA,RIVADAVIA AV. y ESTADO PLURINACIONAL DE BOLIVIA,AVENIDA,RIVADAVIA AV. & ESTADO PLURINACIONAL DE BOLIVIA,RIVADAVIA AV.,0,ESTADO PLURINACIONAL DE BOLIVIA,19046,2093,POINT(99796.4296875 99957.65625),0,Friday,1,0,1,2
7976,7644,POLICIA FEDERAL 2015,SEPTIEMBRE,42,25/09/2015,12:55:00 AM,VEHICULO - MOTO,COLISION,CARHUE & ESTERO BELLACO,CARHUE y ESTERO BELLACO,CALLE,CARHUE & ESTERO BELLACO,CARHUE,0,ESTERO BELLACO,3071,5088,POINT(94411.9453125 97847.4765625),1,Friday,1,0,2,3
7233,7645,POLICIA FEDERAL 2015,SEPTIEMBRE,6,25/09/2015,5:20:00 PM,VEHICULO - VEHICULO,COLISION,COMBATE DE LOS POZOS 55,COMBATE DE LOS POZOS 55,CALLE,55 COMBATE DE LOS POZOS,COMBATE DE LOS POZOS,55,0,3150,0,POINT(106410.764819 102143.133011),0,Friday,1,0,0,4
7811,7646,POLICIA FEDERAL 2015,SEPTIEMBRE,41,25/09/2015,5:30:00 PM,VEHICULO - PEATON,ATROPELLO,CUENCA & NOGOYA,CUENCA y NOGOYA,CALLE,CUENCA & NOGOYA,CUENCA,0,NOGOYA,3200,14025,POINT(97235.359375 102820.890625),0,Friday,1,0,2,8
7787,7647,POLICIA FEDERAL 2015,SEPTIEMBRE,35,25/09/2015,8:25:00 AM,VEHICULO - VEHICULO,COLISION,DEHEZA Y OHIGGINS,DEHEZA y O'HIGGINS,CALLE,DEHEZA & O'HIGGINS,DEHEZA,0,O'HIGGINS,4017,16009,POINT(99405.7890625 109958.9296875),0,Friday,1,0,2,5
8044,7648,POLICIA FEDERAL 2015,SEPTIEMBRE,48,25/09/2015,5:45:00 PM,VEHICULO - MOTO,COLISION,EVA PERON Y POLA,"PERON, EVA AV. y POLA",AVENIDA,"PERON, EVA AV. & POLA","PERON, EVA AV.",0,POLA,4056,17105,POINT(98007.515625 96383.140625),0,Friday,1,0,2,6
7757,7649,POLICIA FEDERAL 2015,SEPTIEMBRE,50,25/09/2015,6:10:00 PM,VEHICULO - BICICLETA,COLISION,GAVILAN Y NEUQUEN,GAVILAN y NEUQUEN,CALLE,GAVILAN & NEUQUEN,GAVILAN,0,NEUQUEN,7040,14017,POINT(99859.4609375 101247.765625),0,Friday,1,0,2,4
8307,7650,POLICIA FEDERAL 2015,OCTUBRE,19,25/09/2015,2:30:00 PM,VEHICULO - PEATON,ATROPELLO,JUNCAL & AGUERO,JUNCAL y AGUERO,CALLE,JUNCAL & AGUERO,JUNCAL,0,AGUERO,10014,1022,POINT(105410.9921875 104402.859375),0,Friday,1,0,1,6
7377,7651,POLICIA FEDERAL 2015,SEPTIEMBRE,17,25/09/2015,12:10:00 AM,VEHICULO - PEATON,ATROPELLO,LIBERTAD Y PARAGUAY,LIBERTAD y PARAGUAY,CALLE,LIBERTAD & PARAGUAY,LIBERTAD,0,PARAGUAY,12106,17017,POINT(107265.71875 103457.1484375),1,Friday,1,0,2,7
7842,7652,POLICIA FEDERAL 2015,SEPTIEMBRE,45,25/09/2015,8:58:00 AM,VEHICULO - MOTO,COLISION,NUEVA YORK 3952,NUEVA YORK 3952,CALLE,3952 NUEVA YORK,NUEVA YORK,3952,0,14027,0,POINT(95605.4517549 103256.256522),0,Friday,1,0,1,4
7568,7653,POLICIA FEDERAL 2015,SEPTIEMBRE,29,25/09/2015,12:50:00 PM,VEHICULO - VEHICULO,COLISION,RAMIREZ DE VELAZCO Y FITZ ROY,"RAMIREZ DE VELASCO, JUAN y FITZ ROY",CALLE,"RAMIREZ DE VELASCO, JUAN & FITZ ROY","RAMIREZ DE VELASCO, JUAN",0,FITZ ROY,19004,6032,POINT(101753.828125 104303.5390625),0,Friday,1,0,0,1
7914,7654,POLICIA FEDERAL 2015,SEPTIEMBRE,36,25/09/2015,9:00:00 AM,VEHICULO - PEATON,ATROPELLO,VARELA & ZUVIRIA,VARELA AV. y ZUVIRIA,AVENIDA,VARELA AV. & ZUVIRIA,VARELA AV.,0,ZUVIRIA,23011,27026,POINT(100728.0859375 98534.359375),0,Friday,1,0,2,6
7493,7655,POLICIA FEDERAL 2015,SEPTIEMBRE,30,25/09/2015,7:10:00 PM,VEHICULO - MOTO,COLISION,VELEZ SARSFIELD E IRIARTE,"VELEZ SARSFIELD AV. e IRIARTE, GRAL. AV.",AVENIDA,"VELEZ SARSFIELD AV. & IRIARTE, GRAL. AV.",VELEZ SARSFIELD AV.,0,"IRIARTE, GRAL. AV.",23031,9017,POINT(106810.6484375 97567.421875),0,Friday,1,0,2,5
8676,7656,POLICIA FEDERAL 2015,OCTUBRE,41,25/10/2015,11:15:00 PM,VEHICULO - MOTO,COLISION,2600 AVDA WARNES,WARNES AV. 2600,AVENIDA,2600 WARNES AV.,WARNES AV.,2600,0,24002,0,POINT(98873.1042499 103566.692888),1,Sunday,1,0,1,3
8589,7657,POLICIA FEDERAL 2015,OCTUBRE,34,25/10/2015,12:10:00 AM,VEHICULO - MOTO,COLISION,AV CENTENERA Y CARLOS M. RAMIREZ,"BARCO CENTENERA DEL y RAMIREZ, CARLOS M.",CALLE,"BARCO CENTENERA DEL & RAMIREZ, CARLOS M.",BARCO CENTENERA DEL,0,"RAMIREZ, CARLOS M.",3112,19003,POINT(103763.8671875 97442.125),1,Sunday,1,0,2,3
8354,7658,POLICIA FEDERAL 2015,OCTUBRE,53,25/10/2015,6:15:00 PM,VEHICULO - MOTO,COLISION,AV. LIBERTADOR Y AUSTRIA,DEL LIBERTADOR AV. y AUSTRIA,AVENIDA,DEL LIBERTADOR AV. & AUSTRIA,DEL LIBERTADOR AV.,0,AUSTRIA,12107,1138,POINT(106062.78125 105120.34375),0,Sunday,1,0,1,4
8884,7659,POLICIA FEDERAL 2015,OCTUBRE,1054,25/10/2015,5:15:00 PM,VEHICULO - PEATON,ATROPELLO,AV. RIVADAVIA 11606,RIVADAVIA AV. 11606,AVENIDA,11606 RIVADAVIA AV.,RIVADAVIA AV.,11606,0,19046,0,POINT(94078.8592747 98877.4519212),0,Sunday,1,0,1,6
8639,7660,POLICIA FEDERAL 2015,OCTUBRE,50,25/10/2015,1:50:00 AM,VEHICULO - MOTO,COLISION,AVDA AVELLANEDA Y AVDA TTEG DONATO ALVAREZ,"AVELLANEDA AV. y ALVAREZ, DONATO, TTE. GRAL.",AVENIDA,"AVELLANEDA AV. & ALVAREZ, DONATO, TTE. GRAL.",AVELLANEDA AV.,0,"ALVAREZ, DONATO, TTE. GRAL.",1141,1055,POINT(100662.46875 100894.734375),1,Sunday,1,0,999,5
8453,7661,POLICIA FEDERAL 2015,OCTUBRE,29,25/10/2015,11:30:00 PM,VEHICULO - VEHICULO,COLISION,AVDA CORRIENTES & OLLEROS,CORRIENTES AV. y OLLEROS,AVENIDA,CORRIENTES AV. & OLLEROS,CORRIENTES AV.,0,OLLEROS,3174,16022,POINT(100862.7265625 104640.25),1,Sunday,1,0,0,5
8314,7662,POLICIA FEDERAL 2015,OCTUBRE,19,25/10/2015,6:40:00 PM,VEHICULO - MOTO,COLISION,AVDA DEL LIBERTADOR & AGUERO,DEL LIBERTADOR AV. y AGUERO,AVENIDA,DEL LIBERTADOR AV. & AGUERO,DEL LIBERTADOR AV.,0,AGUERO,12107,1022,POINT(106175.078125 105088.0390625),0,Sunday,1,0,1,3
8613,7663,POLICIA FEDERAL 2015,OCTUBRE,38,25/10/2015,11:55:00 AM,VEHICULO - PEATON,ATROPELLO,AVDA DIRECTORIO & CAMACUA,DIRECTORIO AV. y CAMACUA,AVENIDA,DIRECTORIO AV. & CAMACUA,DIRECTORIO AV.,0,CAMACUA,4078,3032,POINT(100619.3203125 99676.09375),0,Sunday,1,0,1,8
8876,7664,POLICIA FEDERAL 2015,OCTUBRE,52,25/10/2015,9:55:00 PM,VEHICULO - MOTO,COLISION,AVDA GRAL FRANCISCO FERNANDEZ DE LA CRUZ & COSQUIN,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y COSQUIN",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. & COSQUIN","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",0,COSQUIN,3195,3180,POINT(98966.53125 93608.515625),1,Sunday,1,0,1,3
8116,7665,POLICIA FEDERAL 2015,OCTUBRE,4,25/10/2015,2:45:00 PM,VEHICULO - MOTO,COLISION,CHILE Y PIEDRAS,CHILE y PIEDRAS,CALLE,CHILE & PIEDRAS,CHILE,0,PIEDRAS,3230,17078,POINT(107875.734375 101436.234375),0,Sunday,1,0,0,2
8272,7666,POLICIA FEDERAL 2015,OCTUBRE,20,25/10/2015,7:20:00 AM,VEHICULO - VEHICULO,COLISION,HUMBERTO 1ª Y AV JUJUY,HUMBERTO 1° y JUJUY AV.,AVENIDA,HUMBERTO 1° & JUJUY AV.,HUMBERTO 1°,,JUJUY AV.,8035,10013,POINT(105577.609375 100755.9765625),0,Sunday,1,0,0,2
8423,7667,POLICIA FEDERAL 2015,OCTUBRE,25,25/10/2015,11:26:00 AM,VEHICULO - VEHICULO,COLISION,JUFRE & DR JULIAN ALVAREZ,"JUFRE y ALVAREZ, JULIAN",CALLE,"JUFRE & ALVAREZ, JULIAN",JUFRE,0,"ALVAREZ, JULIAN",10012,1057,POINT(102977.984375 103548.6015625),0,Sunday,1,0,2,4
8710,7668,POLICIA FEDERAL 2015,OCTUBRE,45,25/10/2015,11:30:00 AM,VEHICULO - PEATON,ATROPELLO,NOGOYA Y BERMUDEZ,NOGOYA y BERMUDEZ,CALLE,NOGOYA & BERMUDEZ,NOGOYA,0,BERMUDEZ,14025,2059,POINT(95351.3671875 101470.4375),0,Sunday,1,0,2,5
8249,7669,POLICIA FEDERAL 2015,OCTUBRE,18,25/10/2015,9:10:00 AM,VEHICULO - VEHICULO,COLISION,PAVON & SARANDI,PAVON y SARANDI,CALLE,PAVON & SARANDI,PAVON,0,SARANDI,17038,20071,POINT(106418.234375 100297.3203125),0,Sunday,1,0,2,2
8708,7670,POLICIA FEDERAL 2015,OCTUBRE,45,25/10/2015,10:40:00 AM,VEHICULO - PEATON,ATROPELLO,VARELA Y EMILIO LAMARCA,"VARELA, JOSE PEDRO y LAMARCA, EMILIO",CALLE,"VARELA, JOSE PEDRO & LAMARCA, EMILIO","VARELA, JOSE PEDRO",0,"LAMARCA, EMILIO",23013,12038,POINT(96373.625 103046.1640625),0,Sunday,1,0,2,8
9341,7671,POLICIA FEDERAL 2015,NOVIEMBRE,33,25/11/2015,11:40:00 AM,VEHICULO - PEATON,ATROPELLO,2161 JURAMENTO,JURAMENTO AV. 2161,AVENIDA,2161 JURAMENTO AV.,JURAMENTO AV.,2161,0,10017,0,POINT(100817.724233 107616.271149),0,Wednesday,1,0,0,2
9486,7672,POLICIA FEDERAL 2015,NOVIEMBRE,238,25/11/2015,9:16:00 PM,VEHICULO - PEATON,ATROPELLO,2500 GREGORIO DE LAFERRERE,"LAFERRERE, GREGORIO DE 2500",CALLE,"2500 LAFERRERE, GREGORIO DE","LAFERRERE, GREGORIO DE",2500,0,12018,0,POINT(100316.925553 99132.4420346),1,Wednesday,1,0,1,6
9471,7673,POLICIA FEDERAL 2015,NOVIEMBRE,34,25/11/2015,6:00:00 PM,VEHICULO - VEHICULO,COLISION,27 DE FEBRERO Y EREZCANO,27 DE FEBRERO AV. y EREZCANO AV.,AVENIDA,27 DE FEBRERO AV. & EREZCANO AV.,27 DE FEBRERO AV.,0,EREZCANO AV.,23026,5066,POINT(103944.763769883 96572.6593572753),0,Wednesday,1,0,1,3
9472,7673,POLICIA FEDERAL 2015,NOVIEMBRE,34,25/11/2015,6:00:00 PM,VEHICULO - VEHICULO,COLISION,27 DE FEBRERO Y EREZCANO,27 DE FEBRERO AV. y EREZCANO AV.,AVENIDA,27 DE FEBRERO AV. & EREZCANO AV.,27 DE FEBRERO AV.,0,EREZCANO AV.,23026,5066,POINT(103944.763769883 96572.6593572753),0,Wednesday,1,1,1,3
9398,7674,POLICIA FEDERAL 2015,NOVIEMBRE,11,25/11/2015,6:50:00 PM,VEHICULO - BICICLETA,COLISION,379 FELIPE VALLESE,"VALLESE, FELIPE 379",CALLE,"379 VALLESE, FELIPE","VALLESE, FELIPE",379,0,23081,0,POINT(102244.011502 102073.421871),0,Wednesday,1,0,0,4
9397,7675,POLICIA FEDERAL 2015,NOVIEMBRE,11,25/11/2015,11:20:00 AM,VEHICULO - PEATON,ATROPELLO,4222 AVDA CORRIENTES,CORRIENTES AV. 4222,AVENIDA,4222 CORRIENTES AV.,CORRIENTES AV.,4222,0,3174,0,POINT(103558.914939 102923.946296),0,Wednesday,1,0,2,2
9396,7676,POLICIA FEDERAL 2015,NOVIEMBRE,11,25/11/2015,8:00:00 AM,VEHICULO - PEATON,ATROPELLO,4431 POTOSI,POTOSI 4431,CALLE,4431 POTOSI,POTOSI,4431,0,17118,0,POINT(103097.036916 102460.809426),0,Wednesday,1,0,1,6
9075,7677,POLICIA FEDERAL 2015,NOVIEMBRE,18,25/11/2015,2:25:00 PM,VEHICULO - VEHICULO,COLISION,808 PTE LUIS SAENZ PENA,"SAENZ PEÑA, LUIS, PRES. 808",CALLE,"808 SAENZ PEÑA, LUIS, PRES.","SAENZ PEÑA, LUIS, PRES.",808,0,20003,0,POINT(106960.336523 101236.839633),0,Wednesday,1,0,2,3
8941,7678,POLICIA FEDERAL 2015,NOVIEMBRE,4,25/11/2015,3:10:00 PM,VEHICULO - PEATON,ATROPELLO,AV INDEPENDENCIA Y SANTIAGO DEL ESTERO,INDEPENDENCIA AV. y SANTIAGO DEL ESTERO,AVENIDA,INDEPENDENCIA AV. & SANTIAGO DEL ESTERO,INDEPENDENCIA AV.,0,SANTIAGO DEL ESTERO,9010,20066,POINT(107243.4765625 101270.2890625),0,Wednesday,1,0,1,8
9224,7679,POLICIA FEDERAL 2015,NOVIEMBRE,26,25/11/2015,11:45:00 AM,VEHICULO - VEHICULO,COLISION,AV REG PATRICIOS Y PINZON,REGIMIENTO DE PATRICIOS AV. y PINZON,AVENIDA,REGIMIENTO DE PATRICIOS AV. & PINZON,REGIMIENTO DE PATRICIOS AV.,0,PINZON,17034,17088,POINT(108572.6171875 99192.9453125),0,Wednesday,1,0,2,999
9225,7679,POLICIA FEDERAL 2015,NOVIEMBRE,26,25/11/2015,11:45:00 AM,VEHICULO - VEHICULO,COLISION,AV REG PATRICIOS Y PINZON,REGIMIENTO DE PATRICIOS AV. y PINZON,AVENIDA,REGIMIENTO DE PATRICIOS AV. & PINZON,REGIMIENTO DE PATRICIOS AV.,0,PINZON,17034,17088,POINT(108572.6171875 99192.9453125),0,Wednesday,1,1,1,999
9451,7680,POLICIA FEDERAL 2015,NOVIEMBRE,13,25/11/2015,3:30:00 PM,VEHICULO - MOTO,COLISION,AV. HONORIO PUEYRREDON 800,"PUEYRREDON, HONORIO, DR. AV. 800",AVENIDA,"800 PUEYRREDON, HONORIO, DR. AV.","PUEYRREDON, HONORIO, DR. AV.",800,0,17133,0,POINT(101860.274987 102020.904003),0,Wednesday,1,0,0,3
