ID,POINT_X,POINT_Y
8022,-58.3989629,-34.61853892
8023,-58.50402625,-34.65307497
8024,-58.49945849,-34.63743384
8025,-58.41546925,-34.60265219
8026,-58.38221861,-34.62728239
8027,-58.41822689,-34.61866937
8028,-58.45475394,-34.54889235
8029,-58.49485361,-34.62953533
8030,-58.43167059,-34.58310013
8031,-58.44259507,-34.5677072
8032,-58.4402507,-34.6199849
8033,-58.48319738,-34.60710703
8034,-58.46244294,-34.60336971
8035,-58.3920293,-34.65842617
8036,-58.42773369,-34.59905021
8037,-58.52040654,-34.611138
8038,-58.4754877,-34.539369
8039,-58.50904978,-34.59240171
8040,-58.41092376,-34.63796229
8041,-58.38541691,-34.63282087
8042,-58.40367021,-34.58129269
8043,-58.41746933,-34.63164112
8044,-58.45191784,-34.67874493
8045,-58.47508915,-34.66077861
8046,-58.4094556,-34.56900881
8047,-58.50421465,-34.66344295
8048,-58.50066096,-34.54973216
8049,-58.52695229,-34.65449523
8050,-58.52991642,-34.62571575
8051,-58.48898218,-34.60257497
8052,-58.4446165,-34.65097957
8053,-58.42024796,-34.62604295
8054,-58.47662548,-34.62995001
8055,-58.44709789,-34.64356553
8056,-58.37622455,-34.62626956
8057,-58.38095594,-34.60403654
8058,-58.44943621,-34.59725456
8059,-58.42230288,-34.57550701
8060,-58.46551185,-34.59633866
8061,-58.43353645,-34.64561791
8062,-58.45214985,-34.56078027
8063,,
8064,-58.41034644,-34.61043954
8065,-58.4142108,-34.65164321
8066,-58.40787262,-34.59106908
8067,-58.44011965,-34.60879799
8068,-58.41533817,-34.64702936
8069,-58.39928983,-34.61430958
8070,-58.37900909,-34.62608459
8071,-58.51911969,-34.58928203
8072,-58.43830825,-34.59993211
8073,-58.37302723,-34.59499894
8074,-58.49471577,-34.59694768
8075,-58.38148453,-34.59536205
8076,-58.4217413,-34.57182279
8077,-58.39331196,-34.59586303
8078,-58.41093911,-34.57679988
8079,-58.50546594,-34.66209424
8080,-58.52991642,-34.62571575
8081,,
8082,-58.46289248,-34.68629907
8083,-58.3607872,-34.63226395
8084,-58.36648791,-34.62519533
8085,-58.38031759,-34.61642782
8086,-58.38048202,-34.61304
8087,-58.44260263,-34.64139053
8088,-58.45895346,-34.61803944
8089,-58.47467007,-34.64004282
8090,-58.48583029,-34.66921792
8091,-58.45574396,-34.64050407
8092,-58.44945927,-34.62395303
8093,-58.4059659,-34.61012074
8094,-58.41018889,-34.58223669
8095,-58.45452686,-34.6192904
8096,-58.44473478,-34.60130919
8097,-58.46069316,-34.70394517
8098,-58.41847288,-34.61102214
8099,-58.39089713,-34.63424835
8100,-58.39066245,-34.63152989
8101,-58.48084067,-34.56486139
8102,-58.42149573,-34.65668188
8103,-58.45269814,-34.61995324
8104,-58.46752493,-34.62510458
8105,-58.39947962,-34.60463538
8106,-58.43876491,-34.59987437
8107,-58.50104212,-34.63220776
8108,-58.37522668,-34.63526463
8109,-58.45703204,-34.6192708
8110,-58.41608802,-34.63205272
8111,-58.41847288,-34.61102214
8112,-58.41459459,-34.62679503
8113,-58.45010287,-34.55387899
8114,-58.45880284,-34.55623299
8115,,
8116,-58.50904083,-34.56999744
8117,-58.43664416,-34.56356034
8118,-58.47273465,-34.57718124
8119,-58.48503737,-34.66187166
8120,-58.37990071,-34.59651329
8121,-58.52037839,-34.63908076
8122,-58.52700765,-34.61821931
8123,-58.35985302,-34.63367033
8124,-58.42407504,-34.57082287
8125,-58.50085092,-34.67346442
8126,-58.36797122,-34.62519543
8127,-58.4533386,-34.65094888
8128,-58.39148848,-34.62273381
8129,-58.49311623,-34.63651337
8130,-58.46305174,-34.60666535
8131,-58.39293085,-34.59963711
8132,-58.45586752,-34.57497453
8133,-58.37649306,-34.64268661
8134,,
8135,-58.40691378,-34.57868253
8136,-58.40221779,-34.60342348
8137,-58.50858896,-34.61560184
8138,-58.45864002,-34.56461505
8139,-58.38900522,-34.59248446
8140,-58.46600263,-34.64536923
8141,-58.3809914,-34.63949933
8142,-58.38975553,-34.62398198
8143,-58.38110182,-34.60135611
8144,-58.47529891,-34.54958493
8145,-58.40092006,-34.59492146
8146,-58.44940636,-34.56825436
8147,-58.50135733,-34.57486355
8148,-58.46045643,-34.58265705
8149,-58.3966163,-34.65143323
8150,-58.49404793,-34.67333999
8151,-58.48197048,-34.67293545
8152,-58.45228752,-34.56610826
8153,-58.42049727,-34.6212721
8154,-58.40103253,-34.59156342
8155,-58.40480223,-34.60183953
8156,-58.47529891,-34.54958493
8157,-58.50642519,-34.66526575
8158,-58.50290184,-34.66952807
8159,-58.51009409,-34.66354947
8160,-58.39439613,-34.599674
8161,-58.37995854,-34.5947048
8162,-58.52717686,-34.63931471
8163,-58.39925428,-34.623815
8164,-58.47873372,-34.57891438
8165,-58.52279639,-34.63421973
8166,-58.45856619,-34.56314118
8167,-58.38919956,-34.58764671
8168,-58.5109504,-34.57409785
8169,-58.40110092,-34.62869326
8170,-58.45853845,-34.57839001
8171,,
8172,-58.43876491,-34.59987437
8173,-58.43250294,-34.6347889
8174,-58.42336725,-34.59774537
8175,-58.4201627,-34.59776316
8176,-58.39169701,-34.61815919
8177,-58.51977255,-34.66027305
8178,-58.51465806,-34.64153196
8179,-58.48751664,-34.54497719
8180,-58.43465355,-34.55359358
8181,-58.43470777,-34.61278011
8182,-58.37189073,-34.64639001
8183,-58.38541691,-34.63282087
8184,-58.47572866,-34.68601224
8185,-58.37008889,-34.60299787
8186,-58.48503737,-34.66187166
8187,,
8188,-58.4731511,-34.69548193
8189,-58.49487258,-34.67535497
8190,-58.37279779,-34.6218901
8191,-58.4143169,-34.6029209
8192,-58.45367508,-34.64412841
8193,-58.48122459,-34.60617689
8194,-58.41174223,-34.60408335
8195,-58.48471046,-34.58911896
8196,-58.36819348,-34.62158603
8197,-58.43485108,-34.60118457
8198,-58.4644904,-34.68412992
8199,-58.44506799,-34.58961018
8200,-58.47635973,-34.66989492
8201,-58.38195867,-34.62460111
8202,-58.40530176,-34.62795436
8203,-58.40325618,-34.63141723
8204,-58.51347935,-34.65971505
8205,-58.39459556,-34.61589077
8206,-58.47283861,-34.63603039
8207,-58.38439124,-34.62231451
8208,-58.41239898,-34.60636927
8209,-58.41161986,-34.59625588
8210,-58.47152173,-34.61474977
8211,,
8212,-58.42950671,-34.61530915
8213,,
8214,-58.39821885,-34.60458035
8215,-58.47064622,-34.69844013
8216,-58.40814797,-34.59806896
8217,-58.42177755,-34.59773491
8218,-58.44981034,-34.5824078
8219,-58.45150812,-34.62834913
8220,-58.40086889,-34.60490128
8221,-58.3895524,-34.60780667
8222,-58.44805439,-34.64293487
8223,-58.39092531,-34.62932835
8224,-58.44411059,-34.57033269
8225,-58.42049727,-34.6212721
8226,-58.38259394,-34.59794929
8227,-58.48988603,-34.60783948
8228,-58.48170229,-34.60038702
8229,-58.42166115,-34.64544935
8230,-58.42112366,-34.64485527
8231,-58.36831112,-34.62168762
8232,-58.38746905,-34.61311994
8233,-58.40465815,-34.60645865
8234,-58.48107611,-34.66466124
8235,-58.40330575,-34.58754815
8236,-58.42855099,-34.6182948
8237,-58.51747554,-34.66198486
8238,-58.47418969,-34.62049749
8239,-58.46232209,-34.59651102
8240,-58.3862758,-34.60878551
8241,-58.46226803,-34.6260009
8242,-58.4979459,-34.6156508
8243,-58.50311967,-34.60955722
8244,-58.48502691,-34.65086789
8245,-58.39215841,-34.5939606
8246,-58.52494017,-34.63914086
8247,-58.44472777,-34.58404631
8248,-58.41100163,-34.6166273
8249,-58.4406715,-34.60872166
8250,-58.41210502,-34.58266407
8251,-58.47972291,-34.66345306
8252,-58.39533114,-34.60935521
8253,-58.45202232,-34.58015349
8254,-58.44165218,-34.5972224
8255,-58.43485108,-34.60118457
8256,-58.44416726,-34.6069229
8257,-58.48233333,-34.6601387
8258,-58.44550488,-34.5786929
8259,-58.4296343,-34.61838907
8260,-58.46630301,-34.53668659
8261,-58.49780825,-34.55360862
8262,-58.3765215,-34.63162317
8263,-58.38142699,-34.62216292
8264,-58.37238066,-34.58605245
8265,-58.44999727,-34.68004501
8266,-58.45095247,-34.58050157
8267,-58.41404711,-34.61559641
8268,-58.48089258,-34.6288038
8269,-58.42593635,-34.56987979
8270,-58.43371496,-34.5834153
8271,-58.49485361,-34.62953533
8272,-58.51593775,-34.62098749
8273,-58.51167806,-34.65022135
8274,-58.41447856,-34.63238257
8275,-58.40116705,-34.6165602
8276,-58.39124226,-34.6263328
8277,-58.37328464,-34.62998099
8278,-58.44680298,-34.59098153
8279,-58.37750114,-34.61390372
8280,-58.37289538,-34.58434909
8281,-58.40995567,-34.57723969
8282,-58.38208893,-34.5990702
8283,-58.38547171,-34.59922768
8284,-58.48013776,-34.55642302
8285,-58.49961926,-34.55076793
8286,-58.52991642,-34.62571575
8287,-58.51959558,-34.64774995
8288,-58.4160611,-34.62776559
8289,-58.45105525,-34.63764149
8290,-58.43297518,-34.5795382
8291,-58.44881247,-34.57665933
8292,-58.45862704,-34.61078762
8293,-58.37318368,-34.61485485
8294,-58.36129108,-34.63730764
8295,,
8296,-58.45841637,-34.62745493
8297,-58.42675584,-34.62699846
8298,-58.44565028,-34.59719648
8299,,
8300,-58.46308125,-34.56096055
8301,-58.46089358,-34.56165454
8302,-58.48321906,-34.64403152
8303,-58.41785122,-34.63867049
8304,-58.42381863,-34.65118343
8305,,
8306,-58.40378088,-34.63679442
8307,-58.49365032,-34.57159946
8308,-58.42677115,-34.56940079
8309,-58.44768988,-34.59709161
8310,-58.49765701,-34.58348275
8311,-58.40891474,-34.60411897
8312,-58.3698277,-34.60659636
8313,-58.50386361,-34.66076145
8314,-58.46270465,-34.60737299
8315,-58.47982155,-34.61342285
8316,-58.39195549,-34.59583887
8317,-58.5153255,-34.65432854
8318,-58.42533403,-34.58035268
8319,-58.41374671,-34.59169158
8320,-58.36353053,-34.598938
8321,-58.41633228,-34.60143339
8322,-58.38820184,-34.59836842
8323,-58.44133603,-34.66509939
8324,-58.44912709,-34.61330625
8325,,
8326,-58.4377099,-34.62470534
8327,-58.43351207,-34.62934492
8328,-58.46231667,-34.6338882
8329,-58.3698469,-34.60533224
8330,-58.37063551,-34.599501
8331,-58.48632916,-34.59013531
8332,-58.41018889,-34.58223669
8333,-58.39468664,-34.59580901
8334,-58.50164221,-34.67398352
8335,-58.45220596,-34.58711724
8336,-58.44332603,-34.56296949
8337,-58.3736509,-34.64364397
8338,-58.48041026,-34.65480166
8339,-58.4059659,-34.61012074
8340,-58.48328756,-34.59779543
8341,-58.4592754,-34.59667746
8342,-58.37274424,-34.62213387
8343,-58.38148453,-34.59536205
8344,-58.39116982,-34.627253
8345,-58.44219201,-34.54777383
8346,-58.47521206,-34.69145855
8347,-58.48317917,-34.61376319
8348,-58.48725241,-34.62561891
8349,-58.36818725,-34.62281094
8350,-58.51081143,-34.63935267
8351,-58.40590008,-34.60443478
8352,-58.37301628,-34.61913837
8353,-58.3698469,-34.60533224
8354,-58.38003381,-34.5941111
8355,-58.4145291,-34.62984948
8356,-58.46327604,-34.62373455
8357,-58.46120213,-34.62300685
8358,-58.45144103,-34.63746689
8359,-58.46186492,-34.6147967
8360,-58.52078561,-34.63349531
8361,-58.36356496,-34.6362451
8362,-58.36533168,-34.64530259
8363,-58.39108533,-34.63435663
8364,-58.43257305,-34.58088661
8365,-58.4758304,-34.65811022
8366,-58.48502691,-34.65086789
8367,-58.44700251,-34.56201033
8368,-58.43252817,-34.57361404
8369,-58.39609977,-34.59729837
8370,-58.50728559,-34.65037051
8371,-58.38900522,-34.59248446
8372,-58.46069316,-34.70394517
8373,-58.38097616,-34.60265665
8374,-58.47435601,-34.54075987
8375,-58.46680695,-34.5358416
8376,-58.4754877,-34.539369
8377,-58.40059497,-34.64482846
8378,-58.45517584,-34.58736495
8379,-58.44240942,-34.56196723
8380,-58.40449612,-34.60088337
8381,-58.50870045,-34.63888216
8382,-58.47388941,-34.63640454
8383,-58.39230684,-34.62645525
8384,-58.39215945,-34.62726358
8385,-58.40691378,-34.57868253
8386,-58.40491184,-34.61463928
8387,-58.43689702,-34.56884344
8388,-58.40962364,-34.59566255
8389,-58.38351835,-34.60671524
8390,-58.49780825,-34.55360862
8391,-58.4575646,-34.57837849
8392,-58.49611531,-34.6781714
8393,-58.44951955,-34.63890478
8394,-58.44011965,-34.60879799
8395,-58.52185562,-34.65495247
8396,-58.46622281,-34.67927145
8397,-58.39598974,-34.61838176
8398,-58.39032591,-34.61808064
8399,-58.5087772,-34.65670887
8400,-58.39181628,-34.60432075
8401,-58.48791078,-34.65072801
8402,-58.41007904,-34.62019379
8403,-58.39018275,-34.65699743
8404,-58.42186274,-34.59820911
8405,-58.46065718,-34.60112977
8406,-58.38676433,-34.64039138
8407,-58.38091228,-34.64211654
8408,-58.38893809,-34.61078503
8409,-58.4533412,-34.62707123
8410,-58.36427948,-34.63135285
8411,-58.40517259,-34.60451534
8412,-58.4903669,-34.56165798
8413,-58.38933509,-34.639882
8414,-58.40154916,-34.61218101
8415,-58.37035212,-34.60063568
8416,-58.4288787,-34.62723
8417,-58.38946595,-34.64542292
8418,-58.45853845,-34.57839001
8419,-58.44342832,-34.58554386
8420,-58.43938907,-34.58810832
8421,-58.46129428,-34.54332674
8422,-58.45120966,-34.59952875
8423,-58.37764809,-34.58003605
8424,-58.43017077,-34.60225627
8425,-58.41726294,-34.59782564
8426,-58.51747554,-34.66198486
8427,,
8428,-58.47661844,-34.61744671
8429,-58.36848169,-34.61941216
8430,-58.44219201,-34.54777383
8431,-58.39172202,-34.62950861
8432,-58.38280946,-34.62786177
8433,-58.39890564,-34.63591708
8434,-58.50201224,-34.6027905
8435,-58.51608074,-34.66055079
8436,-58.4397732,-34.60300426
8437,-58.45253654,-34.63807447
8438,-58.43289809,-34.57334503
8439,,
8440,-58.38321625,-34.61323386
8441,-58.37416325,-34.62194356
8442,-58.51851096,-34.61470633
8443,-58.4019681,-34.60747097
8444,-58.48697774,-34.66973369
8445,-58.40348577,-34.59422061
8446,-58.47298195,-34.65249938
8447,-58.36994199,-34.60431208
8448,-58.49141338,-34.58647147
8449,-58.4425904,-34.59635175
8450,-58.38002931,-34.58994454
8451,-58.40083589,-34.60467572
8452,-58.38306232,-34.61653641
8453,-58.39230684,-34.62645525
8454,-58.46650451,-34.55867254
8455,-58.47461138,-34.66874867
8456,-58.4044781,-34.61571424
8457,-58.40757216,-34.62087454
8458,,
8459,-58.41855571,-34.58906718
8460,-58.41091985,-34.62898036
8461,-58.4554841,-34.59783473
8462,-58.44206088,-34.5862289
8463,-58.45963534,-34.60408671
8464,-58.46062863,-34.61530848
8465,-58.37541058,-34.63482659
8466,-58.42029509,-34.58897667
8467,-58.37667002,-34.5918546
8468,-58.50654567,-34.57561385
8469,-58.51941422,-34.61054013
8470,-58.48471046,-34.58911896
8471,-58.52771354,-34.63925345
8472,-58.42525245,-34.5786635
8473,-58.4853818,-34.60934665
8474,-58.3879016,-34.60410311
8475,-58.40351287,-34.61884024
8476,-58.47945174,-34.62068319
8477,-58.51325139,-34.65232591
8478,-58.49213305,-34.63629192
8479,-58.40510645,-34.59334189
8480,-58.38000467,-34.62213739
8481,-58.44538076,-34.61837828
8482,-58.37293792,-34.61960449
8483,-58.37456056,-34.62679937
8484,-58.43708272,-34.64019023
8485,-58.50143446,-34.6413373
8486,-58.49099129,-34.56265063
8487,,
8488,-58.42743985,-34.61497514
8489,-58.38142237,-34.62463209
8490,-58.39982764,-34.62090734
8491,-58.47972128,-34.55696986
8492,-58.36831112,-34.62168762
8493,-58.39702812,-34.6367209
8494,,
8495,-58.46432653,-34.57235235
8496,-58.43392376,-34.63966732
8497,-58.44181273,-34.66784201
8498,-58.4679608,-34.61726971
8499,-58.5187713,-34.59065918
8500,-58.52771354,-34.63925345
8501,-58.43299166,-34.60190014
8502,-58.44430018,-34.594764
8503,-58.4464969,-34.56916093
8504,-58.37636773,-34.60870291
8505,-58.47609636,-34.61810257
8506,-58.48638535,-34.57431891
8507,-58.50655165,-34.63559165
8508,-58.39449574,-34.62054608
8509,-58.46633027,-34.63132405
8510,-58.47115545,-34.67533054
8511,-58.52328501,-34.6312904
8512,-58.44613206,-34.62721525
8513,-58.40332326,-34.60997448
8514,-58.44177691,-34.65303574
8515,-58.46545963,-34.61197491
8516,-58.37557293,-34.62730159
8517,-58.37671831,-34.63084006
8518,-58.3879016,-34.60410311
8519,-58.47316677,-34.6268533
8520,-58.39439613,-34.599674
8521,-58.37543989,-34.59265622
8522,-58.50066096,-34.54973216
8523,-58.39169701,-34.61815919
8524,-58.48188061,-34.62286908
8525,-58.40571322,-34.605572
8526,-58.39292695,-34.62282302
8527,-58.38717957,-34.62246754
8528,-58.39467203,-34.61403687
8529,-58.43195689,-34.57864932
8530,-58.35588966,-34.63207265
8531,-58.44096034,-34.6223121
8532,-58.47762413,-34.68963422
8533,-58.41509176,-34.65314631
8534,-58.51336983,-34.61878158
8535,-58.37424483,-34.58100851
8536,-58.37318509,-34.59296775
8537,-58.4410472,-34.59544871
8538,-58.41420276,-34.61714969
8539,-58.4446124,-34.56480456
8540,,
8541,-58.39543786,-34.58900549
8542,-58.50615597,-34.56390638
8543,-58.43995212,-34.61368599
8544,-58.3950696,-34.64193619
8545,-58.49074531,-34.68208537
8546,-58.47532313,-34.63847446
8547,-58.49603682,-34.64564396
8548,-58.48066877,-34.57349489
8549,-58.41882523,-34.62583279
8550,-58.47504246,-34.57287838
8551,-58.49504029,-34.57572568
8552,-58.45227872,-34.6106809
8553,-58.43970645,-34.55624962
8554,-58.45157561,-34.55217236
8555,-58.38224132,-34.62596394
8556,,
8557,-58.50720741,-34.58073861
8558,-58.39852164,-34.5953891
8559,-58.50538923,-34.60634352
8560,-58.37035212,-34.60063568
8561,-58.41452974,-34.61428915
8562,-58.3869703,-34.65378085
8563,-58.44096194,-34.66678631
8564,-58.47476551,-34.54087305
8565,-58.4311583,-34.64149459
8566,-58.41616421,-34.64529892
8567,-58.48053354,-34.65897972
8568,-58.47229507,-34.67436536
8569,-58.52492247,-34.65637803
8570,-58.50923769,-34.65704272
8571,-58.5083128,-34.62683085
8572,-58.40888228,-34.61033545
8573,-58.40042121,-34.62356295
8574,-58.44751351,-34.6300365
8575,-58.39167677,-34.61491702
8576,-58.41521032,-34.61973151
8577,-58.43926191,-34.62485925
8578,-58.46318156,-34.54158382
8579,-58.49471577,-34.59694768
8580,-58.40083615,-34.64495836
8581,-58.45814246,-34.62458696
8582,-58.44069928,-34.64881486
8583,-58.46064146,-34.68926335
8584,-58.50384895,-34.6723155
8585,-58.36033603,-34.63284846
8586,-58.38541691,-34.63282087
8587,-58.40048487,-34.63620368
8588,-58.37643084,-34.60330924
8589,-58.48660766,-34.62621772
8590,-58.48887723,-34.61392563
8591,-58.47007166,-34.6813226
8592,,
8593,,
8594,-58.41224415,-34.59409282
8595,-58.36931563,-34.60051256
8596,-58.45367508,-34.64412841
8597,-58.46625209,-34.601225
8598,-58.48064352,-34.58596312
8599,-58.41306537,-34.65031369
8600,-58.51565678,-34.60366319
8601,-58.44159974,-34.60623908
8602,-58.45304816,-34.57992971
8603,-58.41210004,-34.63832122
8604,-58.40866753,-34.59023656
8605,-58.48314228,-34.68631461
8606,-58.45517584,-34.58736495
8607,-58.39821885,-34.60458035
8608,-58.46303014,-34.6152332
8609,-58.39793867,-34.63806601
8610,-58.4942888,-34.56242925
8611,-58.44851599,-34.55572369
8612,-58.42690251,-34.57843173
8613,-58.40281119,-34.57859082
8614,-58.37718471,-34.62109679
8615,,
8616,-58.44826636,-34.62446147
8617,-58.49714941,-34.59679948
8618,-58.38296112,-34.62224387
8619,-58.45855235,-34.63953381
8620,-58.37166709,-34.59687857
8621,-58.42407504,-34.57082287
8622,-58.49427985,-34.59503096
8623,-58.44430018,-34.594764
8624,-58.44687062,-34.55763639
8625,-58.45900363,-34.67375588
8626,-58.43180679,-34.66207058
8627,-58.49655662,-34.63703495
8628,-58.37428008,-34.64688698
8629,-58.46630301,-34.53668659
8630,-58.38708379,-34.58754605
8631,-58.44434936,-34.57131622
8632,-58.41264326,-34.60419661
8633,-58.4775901,-34.68455347
