ID,ACUSADO,TIPO_VEHICULO_ACUSADO,MARCA_VEHICULO_ACUSADO,MODELO_VEHICULO_ACUSADO,COLECTIVO_ACUSADO,INTERNO_ACUSADO,SEXO_ACUSADO,EDAD_ACUSADO,repetido
4131,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,CROSSFOX,,,Masculino,60,
4132,CONDUCTOR,AUTO PARTICULAR,CITROEN,C3,,,Masculino,36,
4132,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 98,INT 159,Masculino,41,
4133,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),TOYOTA,COROLLA,,,Masculino,66,
4134,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,AGILE,,,Masculino,36,
4135,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,35,
4135,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 161,INT 1292,Masculino,37,
4136,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),VOLKSWAGEN,VOYAGE,,,Masculino,44,
4137,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,54,
4137,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,25,
4137,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,54,1
4138,CONDUCTOR,AUTO PARTICULAR,FORD,F 100,,,Masculino,24,
4139,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 76,INT 1346,Masculino,48,
4140,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Masculino,58,
4141,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,FOX,,,Masculino,29,
4142,CONDUCTOR,AUTO PARTICULAR,FORD,KA,,,Femenino,30,
4142,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,61,
4143,CONDUCTOR,AUTO PARTICULAR,FORD,FIESTA,,,Masculino,29,
4143,CONDUCTOR,CAMION,RENAULT,PREMIUM 300,,,Masculino,32,
4144,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Femenino,22,
4145,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,NO HAY DATOS,,,Femenino,30,
4146,CONDUCTOR,AUTO PARTICULAR,FORD,ECO 70,,,Masculino,27,
4147,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Masculino,45,
4148,CONDUCTOR,AUTO PARTICULAR,RENAULT,KANGOO,,,Masculino,22,
4149,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,20,
4149,CONDUCTOR,AUTO PARTICULAR,FIAT,PALIO,,,Masculino,56,
4150,CONDUCTOR,CAMIONETA,MERCEDES BENZ,SPRINTER,,,Masculino,20,
4151,CONDUCTOR,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,999,
4151,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,TIGUAN,,,Femenino,999,
4152,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),CHEVROLET,CELTA,,,Masculino,19,
4153,CONDUCTOR,MOTO,YAMAHA,XTZ 250,,,Masculino,29,
4153,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,207,,,Femenino,30,
4153,CONDUCTOR,AUTO PARTICULAR,FORD,ESCORT,,,Masculino,64,
4154,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,307,,,Masculino,32,
4155,CONDUCTOR,AUTO PARTICULAR,SIN DATOS,NO HAY DATOS,,,Masculino,25,
4156,CONDUCTOR,MOTO,HONDA,NO HAY DATOS,,,Masculino,22,
4156,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,60,
4157,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,207,,,Masculino,38,
4158,PEATON,AUTO (no se especifica si es particular o de alquiler),RENAULT,CLIO,,,Femenino,60,
4159,CONDUCTOR,CAMION,SIN DATOS,NO HAY DATOS,,,Masculino,999,
4160,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Masculino,70,
4161,CONDUCTOR,AUTO PARTICULAR,FORD,ESCORT,,,Masculino,37,
4162,CONDUCTOR,AUTO PARTICULAR,FORD,FOCUS,,,Masculino,28,
4163,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,BORA,,,Masculino,43,
4163,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,BORA,,,Masculino,43,1
4163,CONDUCTOR,MOTO,SUZUKI,AX  100,,,Masculino,28,
4164,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),FORD,ORION,,,Masculino,58,
4165,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,21,
4166,CONDUCTOR,CAMIONETA,SIN DATOS,NO HAY DATOS,,,Masculino,31,
4167,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,FOX,,,Masculino,34,
4168,CONDUCTOR,MOTO,YAMAHA,YBR,,,Masculino,42,
4169,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Femenino,38,
4170,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),RENAULT,KANGOO,,,Masculino,50,
4170,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),RENAULT,KANGOO,,,Masculino,50,1
4171,CONDUCTOR,CAMIONETA,FORD,NO HAY DATOS,,,Masculino,56,
4172,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,INT 2337,Masculino,44,
4173,CONDUCTOR,AUTO PARTICULAR,FORD,KA,,,Femenino,40,
4174,PASAJERO/ACOMPAÑANTE,AUTO PARTICULAR,FIAT,DOBLO,,,Masculino,60,
4175,CONDUCTOR,AUTO PARTICULAR,CITROEN,C3,,,Femenino,36,
4176,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,CROSSFOX,,,Femenino,29,
4177,CONDUCTOR,MOTO,YAMAHA,FZ,,,Masculino,999,
4178,CONDUCTOR,CAMIONETA,FORD,RANGER,,,Masculino,40,
4179,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,VECTRA,,,Femenino,52,
4180,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,BORA,,,Masculino,34,
4181,CONDUCTOR,AUTO PARTICULAR,BMW,NO HAY DATOS,,,Masculino,49,
4182,CONDUCTOR,AUTO PARTICULAR,FORD,ESCORT,,,Masculino,61,
4183,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,39,
4184,PASAJERO/ACOMPAÑANTE,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,26,
4185,CONDUCTOR,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,82,
4186,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),RENAULT,NO HAY DATOS,,,Masculino,53,
4187,CONDUCTOR,MOTO,HONDA,125,,,Masculino,31,
4188,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,29,
4189,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,FOX,,,Femenino,23,
4190,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,55,
4190,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,55,1
4191,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,206,,,Masculino,32,
4192,CONDUCTOR,UTILITARIO,FORD,ECO SPORT,,,Femenino,46,
4193,CONDUCTOR,AUTO PARTICULAR,HONDA,FIT,,,Masculino,26,
4194,CONDUCTOR,AUTO PARTICULAR,FORD,FOCUS,,,Masculino,35,
4195,CONDUCTOR,TAXI/REMIS,VOLKSWAGEN,SURAN,,,Masculino,23,
4196,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,19,
4197,CONDUCTOR,AUTO PARTICULAR,NISSAN,TIIDA,,,Masculino,19,
4197,CONDUCTOR,SIN DATOS,,,,,Masculino,999,
4197,CONDUCTOR,SIN DATOS,,,,,Masculino,999,1
4198,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,207,,,Femenino,28,
4198,CONDUCTOR,AUTO PARTICULAR,TOYOTA,COROLLA,,,Masculino,68,
4198,CONDUCTOR,SIN DATOS,,,,,Masculino,999,
4198,CONDUCTOR,SIN DATOS,,,,,Masculino,999,1
4199,CONDUCTOR,MOTO,ZANELLA,PATAGONICA,,,Masculino,47,
4200,CONDUCTOR,AUTO PARTICULAR,FIAT,DUNA,,,Masculino,40,
4201,CONDUCTOR,CAMIONETA,IVECO,DAILY,,,Masculino,69,
4202,CONDUCTOR,SIN DATOS,,,,,Masculino,999,
4203,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Femenino,48,
4204,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,MERIVA,,,Masculino,46,
4205,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,MERIVA,,,Masculino,45,
4206,CONDUCTOR,AUTO PARTICULAR,RENAULT,11,,,Masculino,38,
4207,CONDUCTOR,AUTO PARTICULAR,BMW,NO HAY DATOS,,,Masculino,999,
4208,CONDUCTOR,MOTO,MOTOMEL,CX 250,,,Masculino,22,
4208,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Masculino,72,
4209,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,505,,,Masculino,24,
4209,CONDUCTOR,AUTO PARTICULAR,RENAULT,SANDERO,,,Femenino,36,
4210,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,308,,,Femenino,68,
4210,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,308,,,Femenino,68,1
4211,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Masculino,39,
4212,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,BORA,,,Masculino,52,
4213,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,38,
4214,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,45,
4215,CONDUCTOR,AUTO PARTICULAR,RENAULT,SANDERO,,,Femenino,31,
4215,CONDUCTOR,AUTO PARTICULAR,RENAULT,SANDERO,,,Femenino,31,1
4215,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,30,
4216,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,FOX,,,Masculino,29,
4217,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,308,,,Masculino,38,
4218,PASAJERO/ACOMPAÑANTE,AUTO PARTICULAR,SIN DATOS,NO HAY DATOS,,,Masculino,43,
4219,CONDUCTOR,SIN DATOS,,,,,Femenino,999,
4220,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,NO HAY DATOS,,,Femenino,37,
4221,CONDUCTOR,BICICLETA,TOYOTA,RAV4,,,Masculino,65,
4222,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,42,
4223,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,307,,,Masculino,59,
4224,CONDUCTOR,AUTO PARTICULAR,FORD,RANGER,,,Masculino,39,
4224,CONDUCTOR,AUTO PARTICULAR,CITROEN,C3,,,Femenino,45,
4225,CONDUCTOR,UTILITARIO,RENAULT,KANGOO,,,Masculino,42,
4225,CONDUCTOR,MOTO,SUZUKI,AX  100,,,Masculino,27,
4226,CONDUCTOR,MOTO,HONDA,CB 1,,,Masculino,23,
4227,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,45,
4228,CONDUCTOR,AUTO PARTICULAR,RENAULT,KANGOO,,,Masculino,31,
4229,CONDUCTOR,MOTO,CORVEN,HUNTER 150,,,Masculino,47,
4229,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CLASICC,,,Masculino,44,
4229,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CLASICC,,,Masculino,44,1
4229,CONDUCTOR,MOTO,CORVEN,HUNTER 150,,,Masculino,47,1
4230,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,VOYAGE,,,Masculino,21,
4231,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Masculino,67,
4232,CONDUCTOR,MOTO,BAJAJ,ROUSER,,,Masculino,19,
4233,CONDUCTOR,AUTO PARTICULAR,FORD,ECO SPORT,,,Masculino,44,
4234,CONDUCTOR,CAMIONETA,MERCEDES BENZ,SPRINTER,,,Masculino,36,
4235,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 4,NO HAY DATOS,Masculino,62,
4236,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,205,,,Femenino,28,
4237,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,26,
4237,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,26,1
4237,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,26,1
4238,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,POLO,,,Masculino,63,
4239,CONDUCTOR,AUTO PARTICULAR,HYUNDAI,ACCENT,,,Masculino,23,
4239,CONDUCTOR,AUTO PARTICULAR,HYUNDAI,ACCENT,,,Masculino,23,1
4240,CONDUCTOR,TAXI/REMIS,RENAULT,Logan,,,Masculino,35,
4241,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,40,
4242,CONDUCTOR,AMBULANCIA,MERCEDES BENZ,SPRINTER,,,Masculino,38,
4242,CONDUCTOR,AUTO PARTICULAR,FORD,FIESTA,,,Masculino,49,
4243,CONDUCTOR,CAMIONETA,TOYOTA,HILUX,,,Masculino,26,
4244,CONDUCTOR,AUTO PARTICULAR,RENAULT,KANGOO,,,Masculino,40,
4245,PASAJERO/ACOMPAÑANTE,AUTO (no se especifica si es particular o de alquiler),VOLKSWAGEN,GOL,,,Femenino,52,
4246,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 71,NO HAY DATOS,Masculino,27,
4247,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,19,
4248,CONDUCTOR,TAXI/REMIS,PEUGEOT,NO HAY DATOS,,,Masculino,999,
4249,CONDUCTOR,AUTO PARTICULAR,HONDA,CRV,,,Femenino,57,
4249,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,308,,,Femenino,30,
4250,CONDUCTOR,TAXI/REMIS,CHEVROLET,MERIVA,,,Masculino,37,
4251,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,999,
4252,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,52,
4253,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,999,
4254,CONDUCTOR,SIN DATOS,,,,,Femenino,77,
4255,CONDUCTOR,TAXI/REMIS,RENAULT,Logan,,,Masculino,34,
4256,CONDUCTOR,CAMIONETA,RENAULT,KANGOO,,,Femenino,74,
4257,CONDUCTOR,AUTO PARTICULAR,FORD,ECO SPORT,,,Masculino,52,
4257,CONDUCTOR,AUTO PARTICULAR,FORD,ECO SPORT,,,Masculino,52,1
4257,CONDUCTOR,AUTO PARTICULAR,FORD,ECO SPORT,,,Masculino,52,1
4257,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,24,
4257,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,24,1
4257,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,24,1
4258,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,56,
4259,CONDUCTOR,AUTO PARTICULAR,HONDA,FIT,,,Masculino,24,
4260,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Masculino,45,
4260,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Masculino,45,1
4261,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,34,
4262,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 59,NO HAY DATOS,Masculino,999,
4263,CONDUCTOR,MOTO,YAMAHA,FZ 16,,,Masculino,19,
4264,CONDUCTOR,AUTO PARTICULAR,FIAT,174,,,Femenino,24,
4264,CONDUCTOR,AUTO PARTICULAR,RENAULT,19,,,Femenino,35,
4264,CONDUCTOR,TAXI/REMIS,TOYOTA,ETIOS,,,Masculino,63,
4265,CONDUCTOR,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,42,
4266,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Masculino,47,
4267,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 98,INT 21,Masculino,59,
4268,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,999,
4269,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,37,
4270,CONDUCTOR,MOTO,SIN DATOS,NO HAY DATOS,,,Masculino,999,
4271,CONDUCTOR,BICICLETA,CHEVROLET,S 10,,,Masculino,28,
4272,CONDUCTOR,AUTO PARTICULAR,RENAULT,19,,,Masculino,36,
4273,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,307,,,Masculino,51,
4274,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Masculino,21,
4275,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,18,
4276,CONDUCTOR,AUTO PARTICULAR,FORD,ESCORT,,,Masculino,38,
4277,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,999,
4278,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,36,
4278,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,28,
4279,CONDUCTOR,AUTO PARTICULAR,RENAULT,KANGOO,,,Masculino,40,
4280,CONDUCTOR,SIN DATOS,,,,,Masculino,999,
4281,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),FORD,FOCUS,,,Femenino,42,
4282,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,40,
4283,CONDUCTOR,AUTO PARTICULAR,HONDA WAVE,GOL TREND,,,Femenino,27,
4284,CONDUCTOR,CAMION,FORD,CARGO 712,,,Masculino,38,
4285,CONDUCTOR,TAXI/REMIS,SIN DATOS,NO HAY DATOS,,,Masculino,999,
4286,CONDUCTOR,AUTO PARTICULAR,SIN DATOS,NO HAY DATOS,,,Masculino,999,
4287,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Masculino,31,
4288,CONDUCTOR,MOTO,JIANSHE,LS 125,,,Masculino,21,
4288,CONDUCTOR,MOTO,JIANSHE,LS 125,,,Masculino,21,1
4288,CONDUCTOR,MOTO,JIANSHE,LS 125,,,Masculino,21,1
4289,CONDUCTOR,AUTO PARTICULAR,CITROEN,C3,,,Masculino,26,
4290,CONDUCTOR,AUTO PARTICULAR,FORD,FIESTA,,,Masculino,39,
4291,CONDUCTOR,AUTO PARTICULAR,RENAULT,DUSTER,,,Femenino,34,
4292,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Femenino,40,
4293,CONDUCTOR,UTILITARIO,RENAULT,KANGOO,,,Masculino,29,
4293,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,31,
4294,CONDUCTOR,UTILITARIO,FIAT,FIORINO,,,Masculino,45,
4295,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Femenino,35,
4296,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,46,
4296,CONDUCTOR,AUTO PARTICULAR,RENAULT,MEGANE,,,Masculino,26,
4297,CONDUCTOR,AUTO PARTICULAR,JEEP,NO HAY DATOS,,,Masculino,23,
4298,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,POLO,,,Masculino,35,
4299,CONDUCTOR,AUTO PARTICULAR,RENAULT,19,,,Masculino,21,
4300,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Femenino,37,
4301,CONDUCTOR,AUTO PARTICULAR,RENAULT,Logan,,,Masculino,38,
4301,CONDUCTOR,AUTO PARTICULAR,RENAULT,Logan,,,Masculino,38,1
4301,CONDUCTOR,AUTO PARTICULAR,RENAULT,Logan,,,Masculino,38,1
4302,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL TREND,,,Masculino,23,
4303,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Femenino,20,
4304,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 101,INT 7471,Masculino,999,
4305,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 6,NO HAY DATOS,Masculino,23,
4306,CONDUCTOR,AUTO PARTICULAR,FIAT,IDEA,,,Masculino,60,
4307,CONDUCTOR,AUTO PARTICULAR,FORD,ESCORT,,,Masculino,80,
4308,CONDUCTOR,AUTO PARTICULAR,RENAULT,12,,,Masculino,75,
4309,CONDUCTOR,TAXI/REMIS,VOLKSWAGEN,NO HAY DATOS,,,Masculino,44,
4310,CONDUCTOR,AUTO PARTICULAR,FIAT,IDEA,,,Masculino,38,
4311,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),FIAT,UNO,,,Masculino,46,
4312,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Masculino,23,
4313,CONDUCTOR,CAMIONETA,FIAT,DOBLO,,,Masculino,42,
4314,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,NO HAY DATOS,,,Masculino,36,
4315,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,42,
4316,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,307,,,Masculino,59,
4317,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,308,,,Masculino,31,
4318,CONDUCTOR,BICICLETA,OLMO,NO HAY DATOS,,,Femenino,21,
4319,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,VENTO,,,Masculino,53,
4320,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,42,
4321,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Femenino,43,
4322,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,206,,,Masculino,27,
4323,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,45,
4324,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Masculino,54,
4325,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,52,
4326,CONDUCTOR,AUTO PARTICULAR,DODGE,JOURNEY,,,Masculino,50,
4327,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Masculino,28,
4328,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,24,
4329,CONDUCTOR,AUTO PARTICULAR,CITROEN,PICASSO,,,Masculino,57,
4330,PASAJERO/ACOMPAÑANTE,AUTO (no se especifica si es particular o de alquiler),VOLKSWAGEN,SURAN,,,Masculino,44,
4331,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,FOX,,,Masculino,999,
4332,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,55,
4333,CONDUCTOR,CAMIONETA,RENAULT,DUSTER,,,Masculino,52,
4334,CONDUCTOR,TAXI/REMIS,SIN DATOS,NO HAY DATOS,,,Masculino,999,
4335,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,64,
4335,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 100,NO HAY DATOS,Masculino,28,
4335,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,39,
4336,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,30,
4337,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Femenino,39,
4338,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),VOLKSWAGEN,SURAN,,,Femenino,32,
4339,CONDUCTOR,TAXI/REMIS,HONDA WAVE,GOL,,,Masculino,65,
4340,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,ZAFIRA,,,Masculino,73,
4341,CONDUCTOR,MOTO,YAMAHA,YBR 150,,,Masculino,23,
4342,CONDUCTOR,MOTO,MOTOMEL,CUSTOM,,,Femenino,38,
4343,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,504,,,Masculino,25,
4344,CONDUCTOR,CAMIONETA,TOYOTA,NO HAY DATOS,,,Femenino,999,
4345,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,FOX,,,Masculino,39,
4346,CONDUCTOR,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,39,
4347,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,38,
4348,CONDUCTOR,CAMIONETA,IVECO,DAILY,,,Masculino,33,
4349,CONDUCTOR,AUTO PARTICULAR,HONDA,FIT,,,Masculino,47,
4349,CONDUCTOR,AUTO PARTICULAR,HONDA,FIT,,,Masculino,47,1
4350,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,30,
4350,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,30,1
4351,CONDUCTOR,CUATRICICLO,SIN DATOS,NO HAY DATOS,,,Masculino,36,
4351,CONDUCTOR,AUTO PARTICULAR,FIAT,DUCATO,,,Masculino,48,
4352,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,24,
4353,CONDUCTOR,AUTO PARTICULAR,SIN DATOS,NO HAY DATOS,,,Masculino,999,
4354,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,52,
4355,CONDUCTOR,AUTO PARTICULAR,CITROEN,C3,,,Masculino,71,
4356,CONDUCTOR,TAXI/REMIS,VOLKSWAGEN,BORA,,,Masculino,31,
4356,CONDUCTOR,AUTO PARTICULAR,TOYOTA,RAV4,,,Masculino,62,
4356,CONDUCTOR,AUTO PARTICULAR,CITROEN,C4,,,Masculino,69,
4357,CONDUCTOR,AUTO PARTICULAR,FIAT,UNO,,,Masculino,39,
4358,CONDUCTOR,AUTO PARTICULAR,RENAULT,SANDERO,,,Masculino,34,
4359,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,207,,,Masculino,24,
4359,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,207,,,Masculino,24,1
4360,CONDUCTOR,AUTO PARTICULAR,FORD,FIESTA,,,Masculino,28,
4360,CONDUCTOR,AUTO PARTICULAR,FORD,FIESTA,,,Masculino,28,1
4360,CONDUCTOR,AUTO PARTICULAR,FORD,FIESTA,,,Masculino,28,1
4360,CONDUCTOR,AUTO PARTICULAR,RENAULT,DUSTER,,,Masculino,70,
4360,CONDUCTOR,AUTO PARTICULAR,RENAULT,DUSTER,,,Masculino,70,1
4360,CONDUCTOR,AUTO PARTICULAR,RENAULT,DUSTER,,,Masculino,70,1
4361,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),PEUGEOT,306,,,Masculino,56,
4362,CONDUCTOR,AUTO PARTICULAR,FIAT,UNO,,,Masculino,20,
4363,CONDUCTOR,MOTO,MOTOMEL,CUSTOM,,,Femenino,38,
